StateAbbr,County,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,Category,Subcategory,AskedOnUtc,ClosedOnUtc,Uno,emotion
GA,Lumpkin,Caucasian,59.0,Female,Divorced or Widowed,No,No,1.0,17000.0,Housing and Homelessness,Housing or Property Owned,2021-08-16 15:28:18,2021-09-21 17:15:02,0FA8CC37-6504-413A-ABBA-66E957D2B9A4,fear
GA,Fulton,African American,44.0,Female,Single,No,No,2.0,0.0,Other,Other,2021-08-16 17:02:03,2021-09-21 17:15:14,64EEB48C-CE59-45ED-86B0-F7366D418551,fear
GA,Fulton,African American,37.0,Female,Divorced or Widowed,No,No,3.0,28000.0,Other,Other,2021-08-16 17:50:18,2021-09-21 17:15:21,73FA9746-D17A-4AB2-9F7E-04E77793BF2C,fear
GA,Butts,Other,43.0,Other,Other,,No,2.0,30000.0,Family and Children,Family/Divorce/Custody,2021-08-16 21:20:46,2021-09-21 17:15:27,0CCCEF51-80EC-4225-BDFA-3EF03A3F0402,happy
GA,Houston,Caucasian,33.0,Male,Single,No,No,4.0,10900.0,Other,Other,2021-08-17 08:52:19,2021-09-21 17:17:03,2FF906FB-CF42-4597-8B83-00B25D02ECC6,sad
GA,Carroll,Other,50.0,Female,Single,No,No,4.0,773.0,Family and Children,Family/Divorce/Custody,2021-08-17 12:19:11,2021-09-21 17:17:08,52EC4E42-AD03-40E6-A169-00C5F985FD12,fear
GA,Hall,Caucasian,35.0,Female,Separated,No,No,2.0,0.0,Other,Other,2021-08-17 19:10:40,2021-09-21 17:19:12,303A24A4-1906-4AE1-8082-A02D239BA861,happy
GA,Hall,Caucasian,35.0,Female,Separated,No,No,2.0,0.0,Other,Other,2021-08-17 19:10:40,2021-09-21 17:19:12,303A24A4-1906-4AE1-8082-A02D239BA861,happy
GA,Floyd,Caucasian,43.0,Female,Single,No,No,1.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-08-17 20:03:35,2021-09-30 02:24:27,FA25A1F0-1F2E-4CA6-A0D2-D68944AF361A,fear
GA,Floyd,Caucasian,43.0,Female,Single,No,No,1.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-08-17 20:03:35,2021-09-30 02:24:27,FA25A1F0-1F2E-4CA6-A0D2-D68944AF361A,fear
GA,Cobb,African American,46.0,Female,Single,No,No,1.0,30000.0,Housing and Homelessness,Hurricane â€“ Tenant and Rental,2021-08-17 23:48:59,2021-09-21 17:19:21,E0BBC572-4E42-4D2D-90C2-316B645FFE61,fear
GA,Douglas,African American,30.0,Female,Divorced or Widowed,Yes,No,4.0,20000.0,Family and Children,Family/Divorce/Custody,2021-08-18 06:20:58,2021-09-16 13:53:27,29BBFE9C-8397-4C99-9FA1-B94D796C12CA,sad
GA,Douglas,African American,30.0,Female,Divorced or Widowed,Yes,No,4.0,20000.0,Family and Children,Family/Divorce/Custody,2021-08-18 06:20:58,2021-09-16 13:53:27,29BBFE9C-8397-4C99-9FA1-B94D796C12CA,sad
GA,Hall,Caucasian,33.0,Female,Married / remarried,No,No,5.0,41000.0,Other,Other,2021-08-18 12:39:28,2021-09-21 17:19:30,F960008C-EE4D-404E-B206-FA73647F8582,sad
GA,Cobb,Other,30.0,Female,Other,,No,2.0,12000.0,Individual Rights,Civil/Constitutional Rights,2021-08-18 15:56:03,2021-09-21 17:19:36,DA16377B-891A-4621-A36C-DC3B4BF8CACC,fear
GA,Coweta,African American,42.0,Female,Married / remarried,No,No,3.0,6800.0,Housing and Homelessness,Housing or Property Owned,2021-08-18 16:15:02,2021-10-03 20:13:33,97315E3E-4EAB-41C7-8FB1-14CFED78ADD7,fear
GA,Coweta,African American,42.0,Female,Married / remarried,No,No,3.0,6800.0,Housing and Homelessness,Housing or Property Owned,2021-08-18 16:15:02,2021-10-03 20:13:33,97315E3E-4EAB-41C7-8FB1-14CFED78ADD7,fear
GA,Gwinnett,Caucasian,36.0,Female,Single,No,No,2.0,38000.0,Other,Other,2021-08-18 17:41:25,2021-09-15 18:50:03,42D09CAE-12C3-4557-A123-11D0974EBCF6,fear
GA,Gwinnett,Caucasian,36.0,Female,Single,No,No,2.0,38000.0,Other,Other,2021-08-18 17:41:25,2021-09-15 18:50:03,42D09CAE-12C3-4557-A123-11D0974EBCF6,fear
GA,DeKalb,African American,47.0,Female,Separated,No,No,2.0,0.0,Individual Rights,Civil/Constitutional Rights,2021-08-18 17:52:42,2021-09-21 17:19:41,813EF2AE-490D-48ED-A985-87ACDAC0893F,fear
GA,Fulton,Caucasian,57.0,Female,Divorced or Widowed,No,No,1.0,18000.0,Housing and Homelessness,Housing or Property Owned,2021-08-18 18:25:18,2021-09-21 17:19:47,4CA61F16-95C8-46DB-B36E-C7EB9B4193A1,fear
GA,Fulton,African American,37.0,Female,Single,No,No,1.0,26000.0,Housing and Homelessness,Housing or Property Owned,2021-08-18 18:23:32,2021-08-25 17:20:00,76247B38-8FEE-471A-881B-DD2ADD9A9AB3,surprise
GA,Greene,African American,29.0,Male,Single,No,No,5.0,25000.0,Family and Children,Family/Divorce/Custody,2021-08-18 21:07:04,2021-09-21 17:19:54,EAD377B3-0C18-449C-B91E-AE6BBA73D7C4,fear
GA,Greene,African American,29.0,Male,Single,No,No,5.0,25000.0,Family and Children,Family/Divorce/Custody,2021-08-18 21:07:04,2021-09-21 17:19:54,EAD377B3-0C18-449C-B91E-AE6BBA73D7C4,fear
GA,Gwinnett,Caucasian,58.0,Female,Single,No,No,2.0,15000.0,Other,Other,2021-08-18 22:04:46,2021-09-21 17:19:59,63AFE939-4363-4E9A-9827-DF504AFE9E8A,fear
GA,Carroll,Caucasian,39.0,Female,Married / remarried,No,No,5.0,15384.0,Housing and Homelessness,Housing or Property Owned,2021-08-18 23:02:42,2021-09-21 17:20:05,ADF6E490-EBB9-4314-9949-0AEB4E8D2092,fear
GA,Ware,Caucasian,47.0,Male,Single,No,No,4.0,18.0,Individual Rights,Civil/Constitutional Rights,2021-08-19 03:04:01,2021-09-21 17:20:12,1CC701FD-8EE5-4812-943C-643DF0CDFE34,sad
GA,Forsyth,Latino or Hispanic,35.0,Female,Single,No,No,3.0,14500.0,Individual Rights,Civil/Constitutional Rights,2021-08-19 05:09:58,2021-09-21 17:20:35,62A987AA-B62F-4EC3-BF83-5EA01B82A4E3,sad
GA,Lanier,Caucasian,24.0,Female,Married / remarried,No,No,5.0,50000.0,Individual Rights,Civil/Constitutional Rights,2021-08-19 10:38:33,2021-09-21 17:20:42,A4ECD7CF-27E8-4CEC-BFB5-320DD73DDD8A,happy
GA,Barrow,Caucasian,40.0,Male,Single,No,No,2.0,20000.0,Family and Children,Family/Divorce/Custody,2021-08-19 13:54:18,2021-09-21 17:20:56,55DA0630-0C44-4DAD-817E-0ABD3D1C251E,fear
GA,Cobb,Other,36.0,Female,Married / remarried,No,No,5.0,25000.0,Housing and Homelessness,Housing or Property Owned,2021-08-19 15:06:15,2021-09-21 17:21:01,D49F3DDC-2877-4F9C-859B-797FFED2F155,fear
GA,Tattnall,Caucasian,23.0,Female,Divorced or Widowed,No,No,3.0,437.0,Consumer Financial Questions,Natural Disaster,2021-08-19 15:39:19,2021-09-16 13:25:41,89BD522C-557C-4BDD-B51F-DA5F28F23B7B,sad
GA,Johnson,Caucasian,36.0,Male,Divorced or Widowed,Yes,No,4.0,15000.0,Individual Rights,Civil/Constitutional Rights,2021-08-19 18:28:19,2021-09-21 17:21:07,CFC8B314-3090-4881-AEC9-534B251C0F3C,surprise
GA,Chatham,African American,45.0,Female,Divorced or Widowed,No,No,2.0,25000.0,Other,Other,2021-08-19 19:00:06,2021-09-21 17:21:13,E20D26E0-EE8E-4E0D-82BF-1BE962F84AD6,fear
GA,Newton,Caucasian,22.0,Female,Single,No,No,4.0,65000.0,Consumer Financial Questions,Debts & Purchases,2021-08-20 00:13:40,2021-09-30 02:24:48,A2874204-C7EC-487F-A75F-78B3FF86EEF9,fear
GA,Newton,Caucasian,22.0,Female,Single,No,No,4.0,65000.0,Consumer Financial Questions,Debts & Purchases,2021-08-20 00:13:40,2021-09-30 02:24:48,A2874204-C7EC-487F-A75F-78B3FF86EEF9,fear
GA,Newton,African American,36.0,Female,Married / remarried,No,No,5.0,55000.0,Consumer Financial Questions,Debts & Purchases,2021-08-20 01:06:19,2021-09-21 17:21:23,3D00C6B9-F256-4366-AB62-99877D69F342,fear
GA,Walton,Caucasian,28.0,Female,Single,No,No,1.0,27000.0,Other,Other,2021-08-20 01:23:13,2021-09-21 17:21:30,E47FC492-3D6E-4D66-87FF-5825FD1261C8,surprise
GA,Ware,Caucasian,37.0,Male,Married / remarried,No,No,4.0,29000.0,Family and Children,Family/Divorce/Custody,2021-08-20 03:21:33,2021-09-21 17:27:08,0C8A75D5-3149-449D-A2E8-73F5533D4B60,sad
GA,Liberty,Caucasian,20.0,Male,Separated,Yes,No,1.0,22000.0,Family and Children,Family/Divorce/Custody,2021-08-20 14:44:39,2021-09-21 17:27:15,F1BE6229-CD79-4B19-9E16-BEDC33A99771,fear
GA,Fulton,African American,25.0,Female,Single,No,No,2.0,14428.0,Housing and Homelessness,Housing or Property Owned,2021-08-20 15:24:37,2021-09-21 17:27:23,82228594-825C-4FF5-8755-2C84071F0A4B,fear
GA,Cobb,African American,59.0,Female,Single,No,No,1.0,0.0,Consumer Financial Questions,Debts & Purchases,2021-08-20 15:54:48,2021-09-21 17:27:30,C9C6687B-FD76-4C49-B493-57D24FE169D3,fear
GA,Fulton,Caucasian,30.0,Female,Single,No,No,1.0,9000.0,Housing and Homelessness,Housing or Property Owned,2021-08-20 18:20:55,2021-08-25 17:20:22,32E88D88-6E9D-43B3-84AB-9C0C0FAC6DC0,fear
GA,Walker,Caucasian,37.0,Female,Single,No,No,5.0,15000.0,Housing and Homelessness,Housing or Property Owned,2021-08-20 18:23:11,2021-09-21 17:27:34,DEF3B056-83FD-4C3F-A955-F5488F05E0C3,angry
GA,Fulton,Other,58.0,Other,Other,,No,1.0,12000.0,Housing and Homelessness,Housing or Property Owned,2021-08-21 14:39:40,2021-09-10 14:52:33,655D1889-1E11-4E0D-8B3B-445B28726F70,fear
GA,Fulton,Other,58.0,Other,Other,,No,1.0,12000.0,Housing and Homelessness,Housing or Property Owned,2021-08-21 14:39:40,2021-09-10 14:52:33,655D1889-1E11-4E0D-8B3B-445B28726F70,fear
GA,Gwinnett,African American,31.0,Female,Single,No,No,4.0,29000.0,Housing and Homelessness,Housing or Property Owned,2021-08-21 14:49:14,2021-08-31 15:26:29,BEA1202B-53B8-4C1A-BBE8-C13C19EC6987,fear
GA,Fulton,Other,32.0,Female,Single,No,No,1.0,31000.0,Housing and Homelessness,Housing or Property Owned,2021-08-21 23:51:57,2021-09-21 17:27:42,D4AC3BAB-34F6-4E68-8D6F-BD21BF9E466E,sad
GA,Fulton,Other,40.0,Female,Single,No,No,3.0,6600.0,Other,Other,2021-08-22 16:05:55,2021-09-21 17:27:51,2048F393-951E-44B9-A8E6-7707B1FDA818,fear
GA,Habersham,Other,61.0,Male,Married / remarried,No,No,2.0,20000.0,Housing and Homelessness,Housing or Property Owned,2021-08-22 16:28:40,2021-09-21 17:27:56,A51AEB03-6E0D-4F59-9C3D-5EE1C967EB5A,sad
GA,Habersham,Other,61.0,Male,Married / remarried,No,No,2.0,20000.0,Housing and Homelessness,Housing or Property Owned,2021-08-22 16:28:40,2021-09-21 17:27:56,A51AEB03-6E0D-4F59-9C3D-5EE1C967EB5A,sad
GA,Bibb,Caucasian,29.0,Female,Separated,No,No,6.0,20000.0,Family and Children,Family/Divorce/Custody,2021-08-22 19:29:50,2021-08-25 17:20:40,5905E3B5-06DF-4B47-82B0-F066BA2495D0,sad
GA,Henry,African American,61.0,Male,Married / remarried,No,No,3.0,20000.0,Family and Children,Family/Divorce/Custody,2021-08-22 19:27:50,2021-09-21 17:28:00,BF932A4F-7BB8-4A4E-BC68-EAA4C87BC935,fear
GA,Columbia,Caucasian,26.0,Male,Married / remarried,Yes,No,8.0,108000.0,Other,Other,2021-08-23 00:47:07,2021-09-21 17:28:05,2321B15A-C80E-4B45-BBDF-1832F5A1EE32,surprise
GA,Hall,Caucasian,50.0,Female,Single,No,No,1.0,19000.0,Other,Other,2021-08-23 00:55:00,2021-09-21 17:28:09,42998BD0-D0C4-4DD2-ADA2-7DB3821DDF5A,fear
GA,Rockdale,Other,20.0,Other,Other,,No,9.0,32000.0,Other,Other,2021-08-23 05:22:30,2021-09-21 17:28:14,A4CAD92B-73FE-4514-B5E1-70F079F6CC51,fear
GA,Bartow,Caucasian,25.0,Female,Single,No,No,3.0,32000.0,Other,Other,2021-08-23 11:53:20,2021-09-21 17:28:31,B1FD2728-68AD-4B12-BBC5-52B136586480,sad
GA,Murray,Caucasian,36.0,Female,Divorced or Widowed,No,No,2.0,8000.0,Family and Children,Family/Divorce/Custody,2021-08-23 16:50:01,2021-09-21 17:28:39,C0BF9DD7-19E7-4392-91D6-02D536991726,fear
GA,Gwinnett,Other,50.0,Female,Divorced or Widowed,No,No,3.0,26000.0,Housing and Homelessness,Housing or Property Owned,2021-08-23 17:13:42,2021-09-21 17:28:47,0CDD9C99-B051-44D2-B5C8-74E8941C51C9,fear
GA,Gwinnett,African American,44.0,Male,Single,No,No,1.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-08-23 21:23:50,2021-09-21 17:28:52,F6866A02-C860-45F5-A22A-E58C8EF6F37B,fear
GA,DeKalb,Other,29.0,Female,Married,No,No,3.0,24000.0,Family and Children,Family/Divorce/Custody,2021-09-03 13:02:22,2021-10-03 02:50:22,F33CFF81-8384-4819-BC1B-CE6045C5D0D7,fear
GA,DeKalb,Other,29.0,Female,Married,No,No,3.0,24000.0,Family and Children,Family/Divorce/Custody,2021-09-03 13:02:22,2021-10-03 02:50:22,F33CFF81-8384-4819-BC1B-CE6045C5D0D7,fear
GA,Cobb,Other,31.0,Male,Single,No,No,1.0,30000.0,"Work, Employment and Unemployment",Work,2021-09-03 12:50:32,2021-10-03 20:58:34,A2050610-7DDC-4D8F-925F-BB3B22384D38,fear
GA,Gwinnett,Other,28.0,Female,Single,No,No,2.0,20000.0,Consumer Financial Questions,Debts & Purchases,2021-09-30 16:59:46,2021-10-06 01:36:28,9D96A56A-DB28-4514-9EDE-CCB90CD16FDC,fear
GA,Pike,Other,48.0,Male,Married,No,No,5.0,50000.0,Other,Other,2021-09-30 20:20:02,,C04B5FF7-9BA2-4A39-867F-97B3E472A58A,fear
GA,DeKalb,Other,38.0,Female,Married,No,No,4.0,28000.0,Other,Other,2021-09-30 21:11:05,,C256CD3E-88D5-4FAE-ACB9-90F9BAC2FED6,sad
GA,Clayton,Other,26.0,Female,Single,No,No,1.0,32000.0,Housing and Homelessness,Housing or Property Owned,2021-09-30 22:20:43,,86C70EE0-7343-464A-9133-94AAFE7F82FD,sad
GA,Fulton,Other,27.0,Female,Married,No,No,3.0,5000.0,Housing and Homelessness,Housing or Property Owned,2021-09-30 23:57:12,,93B65A26-E14D-4994-9A13-D3AD45D04F2D,fear
GA,Clayton,Other,40.0,Female,Separated,No,No,3.0,2000.0,Family and Children,Family/Divorce/Custody,2021-10-01 01:18:36,2021-10-19 02:11:16,77CFB4DA-03A1-475E-8AE7-63A08EC2E36D,surprise
GA,Clayton,Other,40.0,Female,Separated,No,No,3.0,2000.0,Family and Children,Family/Divorce/Custody,2021-10-01 01:18:36,2021-10-19 02:11:16,77CFB4DA-03A1-475E-8AE7-63A08EC2E36D,surprise
GA,Bartow,Other,45.0,Male,Divorced,No,No,2.0,12000.0,Consumer Financial Questions,Debts & Purchases,2021-10-01 05:53:27,,4459C509-6086-4069-A96C-162E4B403F2D,fear
GA,Gwinnett,Other,53.0,Female,Separated,No,No,3.0,15025.0,Family and Children,Family/Divorce/Custody,2021-10-01 13:19:26,2021-10-19 02:19:35,F0730CEC-76DB-480C-84BD-2F6807A129C5,sad
GA,Gwinnett,Other,53.0,Female,Separated,No,No,3.0,15025.0,Family and Children,Family/Divorce/Custody,2021-10-01 13:19:26,2021-10-19 02:19:35,F0730CEC-76DB-480C-84BD-2F6807A129C5,sad
GA,DeKalb,Other,58.0,Female,Single,No,No,2.0,28000.0,Other,Other,2021-10-01 15:10:23,,315E84B9-2C14-4CB7-8283-D4664F3ADCAA,fear
GA,Fulton,Latino or Hispanic,19.0,Male,Single,No,No,5.0,45000.0,Other,Other,2021-10-01 16:44:44,2021-10-13 12:55:29,709D4951-896D-43B9-88D6-D2268C96B425,fear
GA,Fulton,Latino or Hispanic,19.0,Male,Single,No,No,5.0,45000.0,Other,Other,2021-10-01 16:44:44,2021-10-13 12:55:29,709D4951-896D-43B9-88D6-D2268C96B425,fear
GA,Fulton,Other,39.0,Other,Single,No,No,1.0,32009.0,Housing and Homelessness,Housing or Property Owned,2021-10-01 16:49:01,,F76A0120-C4B0-428F-8A7D-54E5AB4330D2,sad
GA,Chatham,African American,35.0,Female,Separated,No,No,2.0,1200.0,Family and Children,Family/Divorce/Custody,2021-10-01 17:26:13,,720167D2-8F9E-4A8C-808E-500E7C8D3ED8,angry
GA,Pickens,Other,35.0,Female,Separated,No,No,1.0,500.0,Family and Children,Family/Divorce/Custody,2021-10-01 17:41:58,2021-10-15 13:43:51,BA8D15F3-3DCA-42A5-B928-F414D5B18CA4,fear
GA,Pickens,Other,35.0,Female,Separated,No,No,1.0,500.0,Family and Children,Family/Divorce/Custody,2021-10-01 17:41:58,2021-10-15 13:43:51,BA8D15F3-3DCA-42A5-B928-F414D5B18CA4,fear
GA,Fulton,Other,63.0,Female,Single,No,No,1.0,835.38,Other,Other,2021-10-01 22:45:49,2021-12-16 18:48:50,CCC32E33-1FF9-4CC2-B909-5D65CC14A134,fear
GA,Fulton,Other,63.0,Female,Single,No,No,1.0,835.38,Other,Other,2021-10-01 22:45:49,2021-12-16 18:48:50,CCC32E33-1FF9-4CC2-B909-5D65CC14A134,fear
GA,Clayton,Caucasian,44.0,Female,Single,No,No,2.0,25000.0,Income Maintenance,Benefits,2021-10-02 10:45:09,,90645226-DD0C-4A25-B611-25DC3019BE74,surprise
GA,Fulton,Other,31.0,Male,Single,No,No,8.0,25000.0,Family and Children,Family/Divorce/Custody,2021-10-02 18:25:13,,CB5D0EC2-E683-4807-8807-5638143BCBE3,fear
GA,Bibb,Other,38.0,Female,Single,No,No,4.0,43000.0,Family and Children,Family/Divorce/Custody,2021-10-03 04:55:13,,19371B6B-0C0A-42BC-8C9A-B05AAF0B3E13,fear
GA,Jackson,Other,40.0,Female,Married,No,No,4.0,10000.0,Family and Children,Family/Divorce/Custody,2021-10-03 23:42:00,2021-10-04 01:17:19,B9D5753B-A7A2-47A3-88D5-7B036F4E7D6A,sad
GA,Jackson,Other,40.0,Female,Married,No,No,4.0,10000.0,Family and Children,Family/Divorce/Custody,2021-10-03 23:42:00,2021-10-04 01:17:19,B9D5753B-A7A2-47A3-88D5-7B036F4E7D6A,sad
GA,Decatur,African American,25.0,Female,Single,No,No,4.0,20000.0,Other,Other,2021-10-04 02:30:20,,CF44733F-766F-4780-B88F-4806B907D9A5,sad
GA,Clayton,Latino or Hispanic,42.0,Male,Other,No,No,2.0,40000.0,Housing and Homelessness,Housing or Property Owned,2021-10-04 11:12:34,,32020627-4F06-4FF2-802D-7B280612BBA7,sad
GA,Fulton,Other,34.0,Female,Single,No,No,5.0,0.0,Individual Rights,Civil/Constitutional Rights,2021-10-04 11:10:18,,65E7C31C-B7F1-4521-9C39-BD89E4893C4B,fear
GA,Fulton,Other,34.0,Female,Single,No,No,5.0,0.0,Individual Rights,Civil/Constitutional Rights,2021-10-04 11:10:18,,65E7C31C-B7F1-4521-9C39-BD89E4893C4B,fear
GA,Clarke,Other,28.0,Female,Single,No,No,1.0,28000.0,Housing and Homelessness,Housing or Property Owned,2021-10-04 15:35:06,,D68D9F0B-15F3-4651-96F0-4E7740F80860,fear
GA,Gwinnett,Latino or Hispanic,42.0,Female,Married,No,No,5.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-10-04 18:20:04,2021-10-17 13:13:39,0111CE77-DB28-4DB2-A360-A2D823F9FDF1,fear
GA,Gwinnett,Latino or Hispanic,42.0,Female,Married,No,No,5.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-10-04 18:20:04,2021-10-17 13:13:39,0111CE77-DB28-4DB2-A360-A2D823F9FDF1,fear
GA,Gwinnett,Latino or Hispanic,42.0,Female,Married,No,No,5.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-10-04 18:20:04,2021-10-17 13:13:39,0111CE77-DB28-4DB2-A360-A2D823F9FDF1,fear
GA,Gwinnett,Latino or Hispanic,42.0,Female,Married,No,No,5.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-10-04 18:20:04,2021-10-17 13:13:39,0111CE77-DB28-4DB2-A360-A2D823F9FDF1,fear
GA,Fulton,Other,69.0,Other,Divorced,No,No,1.0,25000.0,Family and Children,Wills/Inheritance,2021-10-04 18:36:31,,7634A63B-1D0B-47CD-9288-BE63BCF0DAF0,fear
GA,Dooly,Caucasian,36.0,Female,Single,No,No,9.0,30000.0,Family and Children,Wills/Inheritance,2021-10-04 19:20:17,,7509B7F1-0BAE-48F9-992A-A6D4A5B6D651,fear
GA,Carroll,Other,42.0,Female,Single,No,No,3.0,20000.0,Consumer Financial Questions,Debts & Purchases,2021-10-04 19:43:53,,63255350-808A-4008-A41E-D937E49A49D3,fear
GA,Brantley,Other,59.0,Female,Divorced,Yes,No,1.0,10000.0,Family and Children,Wills/Inheritance,2021-10-04 21:07:59,2021-10-13 12:39:38,FCE72B06-EA3E-4C6D-A884-BAE9DD35F122,fear
GA,Brantley,Other,59.0,Female,Divorced,Yes,No,1.0,10000.0,Family and Children,Wills/Inheritance,2021-10-04 21:07:59,2021-10-13 12:39:38,FCE72B06-EA3E-4C6D-A884-BAE9DD35F122,fear
GA,Clayton,Other,47.0,Female,Single,No,No,1.0,25000.0,Housing and Homelessness,Housing or Property Owned,2021-12-07 21:42:26,,4D237ABD-68D4-4ED6-9E92-5AD4737D76F6,fear
GA,DeKalb,Other,32.0,Male,Single,No,No,1.0,0.0,Consumer Financial Questions,Debts & Purchases,2021-12-07 22:25:10,,7F240F10-5EE0-4B06-9A97-7846401E628D,fear
GA,Richmond,Other,28.0,Other,Single,No,No,2.0,35000.0,Housing and Homelessness,Housing or Property Owned,2021-12-08 01:51:57,,AA2E2E6F-9AE1-43F7-81EF-8A644D927025,fear
GA,Barrow,Other,35.0,Female,Married,No,No,4.0,52000.0,Family and Children,Family/Divorce/Custody,2021-12-08 02:26:38,2021-12-21 14:39:09,38167CE8-F3BE-46A1-A13F-3EA30590B0BC,sad
GA,Barrow,Other,35.0,Female,Married,No,No,4.0,52000.0,Family and Children,Family/Divorce/Custody,2021-12-08 02:26:38,2021-12-21 14:39:09,38167CE8-F3BE-46A1-A13F-3EA30590B0BC,sad
GA,Floyd,Other,49.0,Female,Divorced,No,No,2.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-12-08 15:59:27,2021-12-20 14:35:04,FE6CB05D-95B4-438E-91C2-DC822B6596BE,fear
GA,Floyd,Other,49.0,Female,Divorced,No,No,2.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-12-08 15:59:27,2021-12-20 14:35:04,FE6CB05D-95B4-438E-91C2-DC822B6596BE,fear
GA,Floyd,Other,49.0,Female,Divorced,No,No,2.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-12-08 15:59:27,2021-12-20 14:35:04,FE6CB05D-95B4-438E-91C2-DC822B6596BE,fear
GA,Floyd,Other,49.0,Female,Divorced,No,No,2.0,0.0,Housing and Homelessness,Housing or Property Owned,2021-12-08 15:59:27,2021-12-20 14:35:04,FE6CB05D-95B4-438E-91C2-DC822B6596BE,fear
GA,DeKalb,Other,54.0,Female,Divorced,No,No,2.0,25000.0,Housing and Homelessness,Hurricane â€“ Tenant and Rental,2021-12-08 17:03:38,,E2BE25AF-EBA3-48E5-9EA2-F68C0D2FD51A,sad
GA,Henry,Other,65.0,Female,Married,No,No,2.0,30000.0,Individual Rights,Civil/Constitutional Rights,2021-12-08 20:14:55,,5A7A5795-9F30-4CAC-B527-54C819012F41,fear
GA,Henry,Other,57.0,Male,Married,No,No,5.0,45000.0,Family and Children,Wills/Inheritance,2021-12-09 00:02:32,,292B7894-AF12-4B7C-B9DD-47CB9951A454,fear
GA,Paulding,Other,40.0,Female,Divorced,No,No,1.0,28000.0,"Work, Employment and Unemployment",Work,2021-12-09 00:25:30,,89CFD963-E5D6-41AC-A910-019DD43BDAE7,sad
GA,Gordon,Latino or Hispanic,25.0,Female,Single,No,No,5.0,3840.0,Family and Children,Family/Divorce/Custody,2021-12-09 02:53:47,,9A6A5B8C-297B-458C-9FE9-5D15F921DAEF,happy
GA,Paulding,Other,41.0,Female,Divorced,No,No,1.0,28000.0,Other,Other,2021-12-09 03:21:06,,893A2826-BF54-404F-84FA-8088810D3CE4,fear
GA,Clayton,Other,40.0,Female,Single,No,No,1.0,926.0,Other,Other,2021-12-09 12:23:53,,946D2A74-0838-4EAB-95AC-8AABD59D6139,fear
GA,Clayton,Other,55.0,Female,Married,No,No,3.0,29000.0,Other,Other,2021-12-09 14:19:11,,CA4D98BC-0343-48D9-B333-56C4D819F4D5,happy
GA,Bartow,Other,49.0,Male,Divorced,No,No,3.0,600.0,Family and Children,Wills/Inheritance,2021-12-09 14:22:45,,56F60BE4-4F1A-4479-8EAE-D271892C5DCA,surprise
GA,Liberty,Other,37.0,Female,Married,No,No,7.0,42000.0,Housing and Homelessness,Housing or Property Owned,2021-12-09 14:29:09,,E788E9B5-33BE-4679-9778-096D75474A8E,surprise
GA,DeKalb,Other,55.0,Male,Married,Yes,No,4.0,50000.0,"Work, Employment and Unemployment",Work,2021-12-09 15:38:08,,69D48665-57FA-4405-8E1A-6E577D943577,fear
GA,Gwinnett,Other,22.0,Female,Single,No,No,2.0,30000.0,Other,Other,2021-12-09 16:33:11,,B13B197B-0879-4ACF-A34A-928C7231AD08,fear
GA,Clayton,Other,80.0,Female,Divorced,No,No,2.0,10000.0,Other,Other,2021-12-09 16:55:54,,8459F975-6EF8-4689-87F4-317616273602,angry
GA,DeKalb,Other,58.0,Female,Married,No,No,2.0,21000.0,"Work, Employment and Unemployment",Work,2021-12-09 17:32:26,,927C15FA-7D4D-45FB-AB77-DAD3AFC78A90,sad
GA,Fulton,Other,47.0,Male,Single,No,No,1.0,24000.0,Other,Other,2021-12-09 17:17:18,,A331D0C0-A0E7-48BF-AC65-335F44BB8FDD,fear
GA,DeKalb,Other,24.0,Female,Single,No,No,1.0,25000.0,Individual Rights,Civil/Constitutional Rights,2021-12-09 20:09:07,,853BAA62-7326-482E-B619-89CD30231DB2,fear
GA,Henry,Other,18.0,Male,Single,No,No,2.0,20000.0,Individual Rights,Civil/Constitutional Rights,2021-12-10 14:22:08,2021-12-16 18:26:41,1B424234-F260-4855-BC45-51E2AB786509,fear
